country,coverage,measure,year,month,flights
NOR,"NAT",CAF_PAS,1997,M03,
POL,"NAT",CAF_PAS,1997,M03,
PRT,"NAT",CAF_PAS,1997,M03,
ROU,"NAT",CAF_PAS,1997,M03,
RS,"NAT",CAF_PAS,1997,M03,
SWE,"NAT",CAF_PAS,1997,M03,
SVN,"NAT",CAF_PAS,1997,M03,
SVK,"NAT",CAF_PAS,1997,M03,
TUR,"NAT",CAF_PAS,1997,M03,
GBR,"NAT",CAF_PAS,1997,M03,
AUT,TOTAL,CAF_PAS,1997,M03,
BEL,TOTAL,CAF_PAS,1997,M03,
BGR,TOTAL,CAF_PAS,1997,M03,
CHE,TOTAL,CAF_PAS,1997,M03,28602
CYP,TOTAL,CAF_PAS,1997,M03,
CZE,TOTAL,CAF_PAS,1997,M03,
DEU,TOTAL,CAF_PAS,1997,M03,
DNK,TOTAL,CAF_PAS,1997,M03,
EST,TOTAL,CAF_PAS,1997,M03,
GRC,TOTAL,CAF_PAS,1997,M03,
ESP,TOTAL,CAF_PAS,1997,M03,
FIN,TOTAL,CAF_PAS,1997,M03,
FRA,TOTAL,CAF_PAS,1997,M03,
HRV,TOTAL,CAF_PAS,1997,M03,
HUN,TOTAL,CAF_PAS,1997,M03,
IRL,TOTAL,CAF_PAS,1997,M03,
ISL,TOTAL,CAF_PAS,1997,M03,
ITA,TOTAL,CAF_PAS,1997,M03,
LTU,TOTAL,CAF_PAS,1997,M03,
LUX,TOTAL,CAF_PAS,1997,M03,
LVA,TOTAL,CAF_PAS,1997,M03,
MNE,TOTAL,CAF_PAS,1997,M03,
MKD,TOTAL,CAF_PAS,1997,M03,
MLT,TOTAL,CAF_PAS,1997,M03,
NLD,TOTAL,CAF_PAS,1997,M03,
NOR,TOTAL,CAF_PAS,1997,M03,
POL,TOTAL,CAF_PAS,1997,M03,
PRT,TOTAL,CAF_PAS,1997,M03,
ROU,TOTAL,CAF_PAS,1997,M03,
RS,TOTAL,CAF_PAS,1997,M03,
SWE,TOTAL,CAF_PAS,1997,M03,
SVN,TOTAL,CAF_PAS,1997,M03,
SVK,TOTAL,CAF_PAS,1997,M03,
TUR,TOTAL,CAF_PAS,1997,M03,
GBR,TOTAL,CAF_PAS,1997,M03,
AUT,INTL,CAF_PAS,1997,M02,
BEL,INTL,CAF_PAS,1997,M02,
BGR,INTL,CAF_PAS,1997,M02,
CHE,INTL,CAF_PAS,1997,M02,23499
CYP,INTL,CAF_PAS,1997,M02,
CZE,INTL,CAF_PAS,1997,M02,
DEU,INTL,CAF_PAS,1997,M02,
DNK,INTL,CAF_PAS,1997,M02,
EST,INTL,CAF_PAS,1997,M02,
GRC,INTL,CAF_PAS,1997,M02,
ESP,INTL,CAF_PAS,1997,M02,
FIN,INTL,CAF_PAS,1997,M02,
FRA,INTL,CAF_PAS,1997,M02,
HRV,INTL,CAF_PAS,1997,M02,
HUN,INTL,CAF_PAS,1997,M02,
IRL,INTL,CAF_PAS,1997,M02,
ISL,INTL,CAF_PAS,1997,M02,
ITA,INTL,CAF_PAS,1997,M02,
LTU,INTL,CAF_PAS,1997,M02,
LUX,INTL,CAF_PAS,1997,M02,
LVA,INTL,CAF_PAS,1997,M02,
MNE,INTL,CAF_PAS,1997,M02,
MKD,INTL,CAF_PAS,1997,M02,
MLT,INTL,CAF_PAS,1997,M02,
NLD,INTL,CAF_PAS,1997,M02,
NOR,INTL,CAF_PAS,1997,M02,
POL,INTL,CAF_PAS,1997,M02,
PRT,INTL,CAF_PAS,1997,M02,
ROU,INTL,CAF_PAS,1997,M02,
RS,INTL,CAF_PAS,1997,M02,
SWE,INTL,CAF_PAS,1997,M02,
SVN,INTL,CAF_PAS,1997,M02,
SVK,INTL,CAF_PAS,1997,M02,
TUR,INTL,CAF_PAS,1997,M02,
GBR,INTL,CAF_PAS,1997,M02,
AUT,"NAT",CAF_PAS,1997,M02,
BEL,"NAT",CAF_PAS,1997,M02,
BGR,"NAT",CAF_PAS,1997,M02,
CHE,"NAT",CAF_PAS,1997,M02,2468
CYP,"NAT",CAF_PAS,1997,M02,
CZE,"NAT",CAF_PAS,1997,M02,
DEU,"NAT",CAF_PAS,1997,M02,
DNK,"NAT",CAF_PAS,1997,M02,
EST,"NAT",CAF_PAS,1997,M02,
GRC,"NAT",CAF_PAS,1997,M02,
ESP,"NAT",CAF_PAS,1997,M02,
FIN,"NAT",CAF_PAS,1997,M02,
FRA,"NAT",CAF_PAS,1997,M02,
HRV,"NAT",CAF_PAS,1997,M02,
HUN,"NAT",CAF_PAS,1997,M02,
IRL,"NAT",CAF_PAS,1997,M02,
ISL,"NAT",CAF_PAS,1997,M02,
ITA,"NAT",CAF_PAS,1997,M02,
LTU,"NAT",CAF_PAS,1997,M02,
LUX,"NAT",CAF_PAS,1997,M02,
LVA,"NAT",CAF_PAS,1997,M02,
MNE,"NAT",CAF_PAS,1997,M02,
MKD,"NAT",CAF_PAS,1997,M02,
MLT,"NAT",CAF_PAS,1997,M02,
NLD,"NAT",CAF_PAS,1997,M02,
NOR,"NAT",CAF_PAS,1997,M02,
POL,"NAT",CAF_PAS,1997,M02,
PRT,"NAT",CAF_PAS,1997,M02,
ROU,"NAT",CAF_PAS,1997,M02,
RS,"NAT",CAF_PAS,1997,M02,
SWE,"NAT",CAF_PAS,1997,M02,
SVN,"NAT",CAF_PAS,1997,M02,
SVK,"NAT",CAF_PAS,1997,M02,
TUR,"NAT",CAF_PAS,1997,M02,
GBR,"NAT",CAF_PAS,1997,M02,
AUT,TOTAL,CAF_PAS,1997,M02,
BEL,TOTAL,CAF_PAS,1997,M02,
BGR,TOTAL,CAF_PAS,1997,M02,
CHE,TOTAL,CAF_PAS,1997,M02,25967
CYP,TOTAL,CAF_PAS,1997,M02,
CZE,TOTAL,CAF_PAS,1997,M02,
DEU,TOTAL,CAF_PAS,1997,M02,
DNK,TOTAL,CAF_PAS,1997,M02,
EST,TOTAL,CAF_PAS,1997,M02,
GRC,TOTAL,CAF_PAS,1997,M02,
ESP,TOTAL,CAF_PAS,1997,M02,
FIN,TOTAL,CAF_PAS,1997,M02,
FRA,TOTAL,CAF_PAS,1997,M02,
HRV,TOTAL,CAF_PAS,1997,M02,
HUN,TOTAL,CAF_PAS,1997,M02,
IRL,TOTAL,CAF_PAS,1997,M02,
ISL,TOTAL,CAF_PAS,1997,M02,
ITA,TOTAL,CAF_PAS,1997,M02,
LTU,TOTAL,CAF_PAS,1997,M02,
LUX,TOTAL,CAF_PAS,1997,M02,
LVA,TOTAL,CAF_PAS,1997,M02,
MNE,TOTAL,CAF_PAS,1997,M02,
MKD,TOTAL,CAF_PAS,1997,M02,
MLT,TOTAL,CAF_PAS,1997,M02,
NLD,TOTAL,CAF_PAS,1997,M02,
NOR,TOTAL,CAF_PAS,1997,M02,
POL,TOTAL,CAF_PAS,1997,M02,
PRT,TOTAL,CAF_PAS,1997,M02,
ROU,TOTAL,CAF_PAS,1997,M02,
RS,TOTAL,CAF_PAS,1997,M02,
SWE,TOTAL,CAF_PAS,1997,M02,
SVN,TOTAL,CAF_PAS,1997,M02,
SVK,TOTAL,CAF_PAS,1997,M02,
TUR,TOTAL,CAF_PAS,1997,M02,
GBR,TOTAL,CAF_PAS,1997,M02,
AUT,INTL,CAF_PAS,1997,M01,
BEL,INTL,CAF_PAS,1997,M01,
BGR,INTL,CAF_PAS,1997,M01,
CHE,INTL,CAF_PAS,1997,M01,25519
CYP,INTL,CAF_PAS,1997,M01,
CZE,INTL,CAF_PAS,1997,M01,
DEU,INTL,CAF_PAS,1997,M01,
DNK,INTL,CAF_PAS,1997,M01,
EST,INTL,CAF_PAS,1997,M01,
GRC,INTL,CAF_PAS,1997,M01,
ESP,INTL,CAF_PAS,1997,M01,
FIN,INTL,CAF_PAS,1997,M01,
FRA,INTL,CAF_PAS,1997,M01,
HRV,INTL,CAF_PAS,1997,M01,
HUN,INTL,CAF_PAS,1997,M01,
IRL,INTL,CAF_PAS,1997,M01,
ISL,INTL,CAF_PAS,1997,M01,
ITA,INTL,CAF_PAS,1997,M01,
LTU,INTL,CAF_PAS,1997,M01,
LUX,INTL,CAF_PAS,1997,M01,
LVA,INTL,CAF_PAS,1997,M01,
MNE,INTL,CAF_PAS,1997,M01,
MKD,INTL,CAF_PAS,1997,M01,
MLT,INTL,CAF_PAS,1997,M01,
NLD,INTL,CAF_PAS,1997,M01,
NOR,INTL,CAF_PAS,1997,M01,
POL,INTL,CAF_PAS,1997,M01,
PRT,INTL,CAF_PAS,1997,M01,
ROU,INTL,CAF_PAS,1997,M01,
RS,INTL,CAF_PAS,1997,M01,
SWE,INTL,CAF_PAS,1997,M01,
SVN,INTL,CAF_PAS,1997,M01,
SVK,INTL,CAF_PAS,1997,M01,
TUR,INTL,CAF_PAS,1997,M01,
GBR,INTL,CAF_PAS,1997,M01,
AUT,"NAT",CAF_PAS,1997,M01,
BEL,"NAT",CAF_PAS,1997,M01,
BGR,"NAT",CAF_PAS,1997,M01,
CHE,"NAT",CAF_PAS,1997,M01,2627
CYP,"NAT",CAF_PAS,1997,M01,
CZE,"NAT",CAF_PAS,1997,M01,
DEU,"NAT",CAF_PAS,1997,M01,
DNK,"NAT",CAF_PAS,1997,M01,
EST,"NAT",CAF_PAS,1997,M01,
GRC,"NAT",CAF_PAS,1997,M01,
ESP,"NAT",CAF_PAS,1997,M01,
FIN,"NAT",CAF_PAS,1997,M01,
FRA,"NAT",CAF_PAS,1997,M01,
HRV,"NAT",CAF_PAS,1997,M01,
HUN,"NAT",CAF_PAS,1997,M01,
IRL,"NAT",CAF_PAS,1997,M01,
ISL,"NAT",CAF_PAS,1997,M01,
ITA,"NAT",CAF_PAS,1997,M01,
LTU,"NAT",CAF_PAS,1997,M01,
LUX,"NAT",CAF_PAS,1997,M01,
LVA,"NAT",CAF_PAS,1997,M01,
MNE,"NAT",CAF_PAS,1997,M01,
MKD,"NAT",CAF_PAS,1997,M01,
MLT,"NAT",CAF_PAS,1997,M01,
NLD,"NAT",CAF_PAS,1997,M01,
NOR,"NAT",CAF_PAS,1997,M01,
POL,"NAT",CAF_PAS,1997,M01,
PRT,"NAT",CAF_PAS,1997,M01,
ROU,"NAT",CAF_PAS,1997,M01,
RS,"NAT",CAF_PAS,1997,M01,
SWE,"NAT",CAF_PAS,1997,M01,
SVN,"NAT",CAF_PAS,1997,M01,
SVK,"NAT",CAF_PAS,1997,M01,
TUR,"NAT",CAF_PAS,1997,M01,
GBR,"NAT",CAF_PAS,1997,M01,
AUT,TOTAL,CAF_PAS,1997,M01,
BEL,TOTAL,CAF_PAS,1997,M01,
BGR,TOTAL,CAF_PAS,1997,M01,
CHE,TOTAL,CAF_PAS,1997,M01,28146
CYP,TOTAL,CAF_PAS,1997,M01,
CZE,TOTAL,CAF_PAS,1997,M01,
DEU,TOTAL,CAF_PAS,1997,M01,
DNK,TOTAL,CAF_PAS,1997,M01,
EST,TOTAL,CAF_PAS,1997,M01,
GRC,TOTAL,CAF_PAS,1997,M01,
ESP,TOTAL,CAF_PAS,1997,M01,
FIN,TOTAL,CAF_PAS,1997,M01,
FRA,TOTAL,CAF_PAS,1997,M01,
HRV,TOTAL,CAF_PAS,1997,M01,
HUN,TOTAL,CAF_PAS,1997,M01,
IRL,TOTAL,CAF_PAS,1997,M01,
ISL,TOTAL,CAF_PAS,1997,M01,
ITA,TOTAL,CAF_PAS,1997,M01,
LTU,TOTAL,CAF_PAS,1997,M01,
LUX,TOTAL,CAF_PAS,1997,M01,
LVA,TOTAL,CAF_PAS,1997,M01,
MNE,TOTAL,CAF_PAS,1997,M01,
MKD,TOTAL,CAF_PAS,1997,M01,
MLT,TOTAL,CAF_PAS,1997,M01,
NLD,TOTAL,CAF_PAS,1997,M01,
NOR,TOTAL,CAF_PAS,1997,M01,
POL,TOTAL,CAF_PAS,1997,M01,
PRT,TOTAL,CAF_PAS,1997,M01,
ROU,TOTAL,CAF_PAS,1997,M01,
RS,TOTAL,CAF_PAS,1997,M01,
SWE,TOTAL,CAF_PAS,1997,M01,
SVN,TOTAL,CAF_PAS,1997,M01,
SVK,TOTAL,CAF_PAS,1997,M01,
TUR,TOTAL,CAF_PAS,1997,M01,
GBR,TOTAL,CAF_PAS,1997,M01,
AUT,INTL,CAF_PAS,1996,M12,
BEL,INTL,CAF_PAS,1996,M12,
BGR,INTL,CAF_PAS,1996,M12,
CHE,INTL,CAF_PAS,1996,M12,24099
CYP,INTL,CAF_PAS,1996,M12,
CZE,INTL,CAF_PAS,1996,M12,
DEU,INTL,CAF_PAS,1996,M12,
DNK,INTL,CAF_PAS,1996,M12,
EST,INTL,CAF_PAS,1996,M12,
GRC,INTL,CAF_PAS,1996,M12,
ESP,INTL,CAF_PAS,1996,M12,
FIN,INTL,CAF_PAS,1996,M12,
FRA,INTL,CAF_PAS,1996,M12,
HRV,INTL,CAF_PAS,1996,M12,
HUN,INTL,CAF_PAS,1996,M12,
IRL,INTL,CAF_PAS,1996,M12,
ISL,INTL,CAF_PAS,1996,M12,
ITA,INTL,CAF_PAS,1996,M12,
LTU,INTL,CAF_PAS,1996,M12,
LUX,INTL,CAF_PAS,1996,M12,
LVA,INTL,CAF_PAS,1996,M12,
MNE,INTL,CAF_PAS,1996,M12,
MKD,INTL,CAF_PAS,1996,M12,
MLT,INTL,CAF_PAS,1996,M12,
NLD,INTL,CAF_PAS,1996,M12,
NOR,INTL,CAF_PAS,1996,M12,
POL,INTL,CAF_PAS,1996,M12,
PRT,INTL,CAF_PAS,1996,M12,
ROU,INTL,CAF_PAS,1996,M12,
RS,INTL,CAF_PAS,1996,M12,
SWE,INTL,CAF_PAS,1996,M12,
SVN,INTL,CAF_PAS,1996,M12,
SVK,INTL,CAF_PAS,1996,M12,
TUR,INTL,CAF_PAS,1996,M12,
GBR,INTL,CAF_PAS,1996,M12,
AUT,"NAT",CAF_PAS,1996,M12,
BEL,"NAT",CAF_PAS,1996,M12,
BGR,"NAT",CAF_PAS,1996,M12,
CHE,"NAT",CAF_PAS,1996,M12,2601
CYP,"NAT",CAF_PAS,1996,M12,
CZE,"NAT",CAF_PAS,1996,M12,
DEU,"NAT",CAF_PAS,1996,M12,
DNK,"NAT",CAF_PAS,1996,M12,
EST,"NAT",CAF_PAS,1996,M12,
GRC,"NAT",CAF_PAS,1996,M12,
ESP,"NAT",CAF_PAS,1996,M12,
FIN,"NAT",CAF_PAS,1996,M12,
FRA,"NAT",CAF_PAS,1996,M12,
HRV,"NAT",CAF_PAS,1996,M12,
HUN,"NAT",CAF_PAS,1996,M12,
IRL,"NAT",CAF_PAS,1996,M12,
ISL,"NAT",CAF_PAS,1996,M12,
ITA,"NAT",CAF_PAS,1996,M12,
LTU,"NAT",CAF_PAS,1996,M12,
LUX,"NAT",CAF_PAS,1996,M12,
LVA,"NAT",CAF_PAS,1996,M12,
MNE,"NAT",CAF_PAS,1996,M12,
MKD,"NAT",CAF_PAS,1996,M12,
MLT,"NAT",CAF_PAS,1996,M12,
NLD,"NAT",CAF_PAS,1996,M12,
NOR,"NAT",CAF_PAS,1996,M12,
POL,"NAT",CAF_PAS,1996,M12,
PRT,"NAT",CAF_PAS,1996,M12,
ROU,"NAT",CAF_PAS,1996,M12,
RS,"NAT",CAF_PAS,1996,M12,
SWE,"NAT",CAF_PAS,1996,M12,
SVN,"NAT",CAF_PAS,1996,M12,
SVK,"NAT",CAF_PAS,1996,M12,
TUR,"NAT",CAF_PAS,1996,M12,
GBR,"NAT",CAF_PAS,1996,M12,
AUT,TOTAL,CAF_PAS,1996,M12,
BEL,TOTAL,CAF_PAS,1996,M12,
BGR,TOTAL,CAF_PAS,1996,M12,
CHE,TOTAL,CAF_PAS,1996,M12,26700
CYP,TOTAL,CAF_PAS,1996,M12,
CZE,TOTAL,CAF_PAS,1996,M12,
DEU,TOTAL,CAF_PAS,1996,M12,
DNK,TOTAL,CAF_PAS,1996,M12,
EST,TOTAL,CAF_PAS,1996,M12,
GRC,TOTAL,CAF_PAS,1996,M12,
ESP,TOTAL,CAF_PAS,1996,M12,
FIN,TOTAL,CAF_PAS,1996,M12,
FRA,TOTAL,CAF_PAS,1996,M12,
HRV,TOTAL,CAF_PAS,1996,M12,
HUN,TOTAL,CAF_PAS,1996,M12,
IRL,TOTAL,CAF_PAS,1996,M12,
ISL,TOTAL,CAF_PAS,1996,M12,
ITA,TOTAL,CAF_PAS,1996,M12,
LTU,TOTAL,CAF_PAS,1996,M12,
LUX,TOTAL,CAF_PAS,1996,M12,
LVA,TOTAL,CAF_PAS,1996,M12,
MNE,TOTAL,CAF_PAS,1996,M12,
MKD,TOTAL,CAF_PAS,1996,M12,
MLT,TOTAL,CAF_PAS,1996,M12,
NLD,TOTAL,CAF_PAS,1996,M12,
NOR,TOTAL,CAF_PAS,1996,M12,
POL,TOTAL,CAF_PAS,1996,M12,
PRT,TOTAL,CAF_PAS,1996,M12,
ROU,TOTAL,CAF_PAS,1996,M12,
RS,TOTAL,CAF_PAS,1996,M12,
SWE,TOTAL,CAF_PAS,1996,M12,
SVN,TOTAL,CAF_PAS,1996,M12,
SVK,TOTAL,CAF_PAS,1996,M12,
TUR,TOTAL,CAF_PAS,1996,M12,
GBR,TOTAL,CAF_PAS,1996,M12,
AUT,INTL,CAF_PAS,1996,M11,
BEL,INTL,CAF_PAS,1996,M11,
BGR,INTL,CAF_PAS,1996,M11,
CHE,INTL,CAF_PAS,1996,M11,24945
CYP,INTL,CAF_PAS,1996,M11,
CZE,INTL,CAF_PAS,1996,M11,
DEU,INTL,CAF_PAS,1996,M11,
DNK,INTL,CAF_PAS,1996,M11,
EST,INTL,CAF_PAS,1996,M11,
GRC,INTL,CAF_PAS,1996,M11,
ESP,INTL,CAF_PAS,1996,M11,
FIN,INTL,CAF_PAS,1996,M11,
FRA,INTL,CAF_PAS,1996,M11,
HRV,INTL,CAF_PAS,1996,M11,
HUN,INTL,CAF_PAS,1996,M11,
IRL,INTL,CAF_PAS,1996,M11,
ISL,INTL,CAF_PAS,1996,M11,
ITA,INTL,CAF_PAS,1996,M11,
LTU,INTL,CAF_PAS,1996,M11,
LUX,INTL,CAF_PAS,1996,M11,
LVA,INTL,CAF_PAS,1996,M11,
MNE,INTL,CAF_PAS,1996,M11,
MKD,INTL,CAF_PAS,1996,M11,
MLT,INTL,CAF_PAS,1996,M11,
NLD,INTL,CAF_PAS,1996,M11,
NOR,INTL,CAF_PAS,1996,M11,
POL,INTL,CAF_PAS,1996,M11,
PRT,INTL,CAF_PAS,1996,M11,
ROU,INTL,CAF_PAS,1996,M11,
RS,INTL,CAF_PAS,1996,M11,
SWE,INTL,CAF_PAS,1996,M11,
SVN,INTL,CAF_PAS,1996,M11,
SVK,INTL,CAF_PAS,1996,M11,
TUR,INTL,CAF_PAS,1996,M11,
GBR,INTL,CAF_PAS,1996,M11,
AUT,"NAT",CAF_PAS,1996,M11,
BEL,"NAT",CAF_PAS,1996,M11,
BGR,"NAT",CAF_PAS,1996,M11,
CHE,"NAT",CAF_PAS,1996,M11,2743
CYP,"NAT",CAF_PAS,1996,M11,
CZE,"NAT",CAF_PAS,1996,M11,
DEU,"NAT",CAF_PAS,1996,M11,
DNK,"NAT",CAF_PAS,1996,M11,
EST,"NAT",CAF_PAS,1996,M11,
GRC,"NAT",CAF_PAS,1996,M11,
ESP,"NAT",CAF_PAS,1996,M11,
FIN,"NAT",CAF_PAS,1996,M11,
FRA,"NAT",CAF_PAS,1996,M11,
HRV,"NAT",CAF_PAS,1996,M11,
HUN,"NAT",CAF_PAS,1996,M11,
IRL,"NAT",CAF_PAS,1996,M11,
ISL,"NAT",CAF_PAS,1996,M11,
ITA,"NAT",CAF_PAS,1996,M11,
LTU,"NAT",CAF_PAS,1996,M11,
LUX,"NAT",CAF_PAS,1996,M11,
LVA,"NAT",CAF_PAS,1996,M11,
MNE,"NAT",CAF_PAS,1996,M11,
MKD,"NAT",CAF_PAS,1996,M11,
MLT,"NAT",CAF_PAS,1996,M11,
NLD,"NAT",CAF_PAS,1996,M11,
NOR,"NAT",CAF_PAS,1996,M11,
POL,"NAT",CAF_PAS,1996,M11,
PRT,"NAT",CAF_PAS,1996,M11,
ROU,"NAT",CAF_PAS,1996,M11,
RS,"NAT",CAF_PAS,1996,M11,
SWE,"NAT",CAF_PAS,1996,M11,
SVN,"NAT",CAF_PAS,1996,M11,
SVK,"NAT",CAF_PAS,1996,M11,
TUR,"NAT",CAF_PAS,1996,M11,
GBR,"NAT",CAF_PAS,1996,M11,
AUT,TOTAL,CAF_PAS,1996,M11,
BEL,TOTAL,CAF_PAS,1996,M11,
BGR,TOTAL,CAF_PAS,1996,M11,
CHE,TOTAL,CAF_PAS,1996,M11,27688
CYP,TOTAL,CAF_PAS,1996,M11,
CZE,TOTAL,CAF_PAS,1996,M11,
DEU,TOTAL,CAF_PAS,1996,M11,
DNK,TOTAL,CAF_PAS,1996,M11,
EST,TOTAL,CAF_PAS,1996,M11,
GRC,TOTAL,CAF_PAS,1996,M11,
ESP,TOTAL,CAF_PAS,1996,M11,
FIN,TOTAL,CAF_PAS,1996,M11,
FRA,TOTAL,CAF_PAS,1996,M11,
HRV,TOTAL,CAF_PAS,1996,M11,
HUN,TOTAL,CAF_PAS,1996,M11,
IRL,TOTAL,CAF_PAS,1996,M11,
ISL,TOTAL,CAF_PAS,1996,M11,
ITA,TOTAL,CAF_PAS,1996,M11,
LTU,TOTAL,CAF_PAS,1996,M11,
LUX,TOTAL,CAF_PAS,1996,M11,
LVA,TOTAL,CAF_PAS,1996,M11,
MNE,TOTAL,CAF_PAS,1996,M11,
MKD,TOTAL,CAF_PAS,1996,M11,
MLT,TOTAL,CAF_PAS,1996,M11,
NLD,TOTAL,CAF_PAS,1996,M11,
NOR,TOTAL,CAF_PAS,1996,M11,
POL,TOTAL,CAF_PAS,1996,M11,
PRT,TOTAL,CAF_PAS,1996,M11,
ROU,TOTAL,CAF_PAS,1996,M11,
RS,TOTAL,CAF_PAS,1996,M11,
SWE,TOTAL,CAF_PAS,1996,M11,
SVN,TOTAL,CAF_PAS,1996,M11,
SVK,TOTAL,CAF_PAS,1996,M11,
TUR,TOTAL,CAF_PAS,1996,M11,
GBR,TOTAL,CAF_PAS,1996,M11,
AUT,INTL,CAF_PAS,1996,M10,
BEL,INTL,CAF_PAS,1996,M10,
BGR,INTL,CAF_PAS,1996,M10,
CHE,INTL,CAF_PAS,1996,M10,26582
CYP,INTL,CAF_PAS,1996,M10,
CZE,INTL,CAF_PAS,1996,M10,
DEU,INTL,CAF_PAS,1996,M10,
DNK,INTL,CAF_PAS,1996,M10,
EST,INTL,CAF_PAS,1996,M10,
GRC,INTL,CAF_PAS,1996,M10,
ESP,INTL,CAF_PAS,1996,M10,
FIN,INTL,CAF_PAS,1996,M10,
FRA,INTL,CAF_PAS,1996,M10,
HRV,INTL,CAF_PAS,1996,M10,
HUN,INTL,CAF_PAS,1996,M10,
IRL,INTL,CAF_PAS,1996,M10,
ISL,INTL,CAF_PAS,1996,M10,
ITA,INTL,CAF_PAS,1996,M10,
LTU,INTL,CAF_PAS,1996,M10,
LUX,INTL,CAF_PAS,1996,M10,
LVA,INTL,CAF_PAS,1996,M10,
MNE,INTL,CAF_PAS,1996,M10,
MKD,INTL,CAF_PAS,1996,M10,
MLT,INTL,CAF_PAS,1996,M10,
NLD,INTL,CAF_PAS,1996,M10,
NOR,INTL,CAF_PAS,1996,M10,
POL,INTL,CAF_PAS,1996,M10,
PRT,INTL,CAF_PAS,1996,M10,
ROU,INTL,CAF_PAS,1996,M10,
RS,INTL,CAF_PAS,1996,M10,
SWE,INTL,CAF_PAS,1996,M10,
SVN,INTL,CAF_PAS,1996,M10,
SVK,INTL,CAF_PAS,1996,M10,
TUR,INTL,CAF_PAS,1996,M10,
GBR,INTL,CAF_PAS,1996,M10,
AUT,"NAT",CAF_PAS,1996,M10,
BEL,"NAT",CAF_PAS,1996,M10,
BGR,"NAT",CAF_PAS,1996,M10,
CHE,"NAT",CAF_PAS,1996,M10,3138
CYP,"NAT",CAF_PAS,1996,M10,
CZE,"NAT",CAF_PAS,1996,M10,
DEU,"NAT",CAF_PAS,1996,M10,
DNK,"NAT",CAF_PAS,1996,M10,
EST,"NAT",CAF_PAS,1996,M10,
GRC,"NAT",CAF_PAS,1996,M10,
ESP,"NAT",CAF_PAS,1996,M10,
FIN,"NAT",CAF_PAS,1996,M10,
FRA,"NAT",CAF_PAS,1996,M10,
HRV,"NAT",CAF_PAS,1996,M10,
HUN,"NAT",CAF_PAS,1996,M10,
IRL,"NAT",CAF_PAS,1996,M10,
ISL,"NAT",CAF_PAS,1996,M10,
ITA,"NAT",CAF_PAS,1996,M10,
LTU,"NAT",CAF_PAS,1996,M10,
LUX,"NAT",CAF_PAS,1996,M10,
LVA,"NAT",CAF_PAS,1996,M10,
MNE,"NAT",CAF_PAS,1996,M10,
MKD,"NAT",CAF_PAS,1996,M10,
MLT,"NAT",CAF_PAS,1996,M10,
NLD,"NAT",CAF_PAS,1996,M10,
NOR,"NAT",CAF_PAS,1996,M10,
POL,"NAT",CAF_PAS,1996,M10,
PRT,"NAT",CAF_PAS,1996,M10,
ROU,"NAT",CAF_PAS,1996,M10,
RS,"NAT",CAF_PAS,1996,M10,
SWE,"NAT",CAF_PAS,1996,M10,
SVN,"NAT",CAF_PAS,1996,M10,
SVK,"NAT",CAF_PAS,1996,M10,
TUR,"NAT",CAF_PAS,1996,M10,
GBR,"NAT",CAF_PAS,1996,M10,
AUT,TOTAL,CAF_PAS,1996,M10,
BEL,TOTAL,CAF_PAS,1996,M10,
BGR,TOTAL,CAF_PAS,1996,M10,
CHE,TOTAL,CAF_PAS,1996,M10,29720
CYP,TOTAL,CAF_PAS,1996,M10,
CZE,TOTAL,CAF_PAS,1996,M10,
DEU,TOTAL,CAF_PAS,1996,M10,
DNK,TOTAL,CAF_PAS,1996,M10,
EST,TOTAL,CAF_PAS,1996,M10,
GRC,TOTAL,CAF_PAS,1996,M10,
ESP,TOTAL,CAF_PAS,1996,M10,
FIN,TOTAL,CAF_PAS,1996,M10,
FRA,TOTAL,CAF_PAS,1996,M10,
HRV,TOTAL,CAF_PAS,1996,M10,
HUN,TOTAL,CAF_PAS,1996,M10,
IRL,TOTAL,CAF_PAS,1996,M10,
ISL,TOTAL,CAF_PAS,1996,M10,
ITA,TOTAL,CAF_PAS,1996,M10,
LTU,TOTAL,CAF_PAS,1996,M10,
LUX,TOTAL,CAF_PAS,1996,M10,
LVA,TOTAL,CAF_PAS,1996,M10,
MNE,TOTAL,CAF_PAS,1996,M10,
MKD,TOTAL,CAF_PAS,1996,M10,
MLT,TOTAL,CAF_PAS,1996,M10,
NLD,TOTAL,CAF_PAS,1996,M10,
NOR,TOTAL,CAF_PAS,1996,M10,
POL,TOTAL,CAF_PAS,1996,M10,
PRT,TOTAL,CAF_PAS,1996,M10,
ROU,TOTAL,CAF_PAS,1996,M10,
RS,TOTAL,CAF_PAS,1996,M10,
SWE,TOTAL,CAF_PAS,1996,M10,
SVN,TOTAL,CAF_PAS,1996,M10,
SVK,TOTAL,CAF_PAS,1996,M10,
TUR,TOTAL,CAF_PAS,1996,M10,
GBR,TOTAL,CAF_PAS,1996,M10,
AUT,INTL,CAF_PAS,1996,M09,
BEL,INTL,CAF_PAS,1996,M09,
BGR,INTL,CAF_PAS,1996,M09,
CHE,INTL,CAF_PAS,1996,M09,25580
CYP,INTL,CAF_PAS,1996,M09,
CZE,INTL,CAF_PAS,1996,M09,
DEU,INTL,CAF_PAS,1996,M09,
DNK,INTL,CAF_PAS,1996,M09,
EST,INTL,CAF_PAS,1996,M09,
GRC,INTL,CAF_PAS,1996,M09,
ESP,INTL,CAF_PAS,1996,M09,
FIN,INTL,CAF_PAS,1996,M09,
